material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,bond_valence,density,efemri,elasticity.poisson_ratio,elasticity.universal_anistrophy,elasticity.homogeneous_poisson,elasticity.elastic_anisotropy,elasticity.nsites,elasticity.G_Reuss,elasticity.G_VRH,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,final_energy,final_energy_per_atom,formation_energy_per_atom,is_ordered,magnetism.total_magnetization,nelements,spacegroup.point_group,total_magnetization
mp-3996,GaAsO4,-109.13361481,0.0,152,263.5419921421847,Ga3As3O12,3.0868,,3.9438708179884796,,,,,,,,,,,-109.13361481,-6.062978600555556,-1.9411355259722223,True,0.001751,3,32,0.0005836666666666667
mp-5515,Li7MnN4,-502.4607948,0.0,218,879.0331790464242,Li56Mn8N32,0.6562000000000001,,2.411213392950808,,0.17,,0.17,0.47,96.0,66.0,69.0,72.0,69.0,-502.4607948,-5.2339666125,-0.6984286909386969,True,7.9785649,3,-43m,0.9973206125
mp-556422,NbCl3O,-114.8567523,0.0,113,529.2462251388408,Nb4Cl12O4,2.8184,,2.7016202279706802,,,,,,,,,,,-114.8567523,-5.742837615,-2.1296624100000003,True,3.2e-06,3,-42m,8e-07
mp-626500,Al(HO)3,-81.51852861,0.05378922607143011,1,112.21682128049527,Al2H6O6,4.8077000000000005,,2.308530127855903,,,,,,,,,,,-81.51852861,-5.822752043571429,-2.007518189285715,True,0.0002841,3,1,0.00014205
mp-755718,Li2FeF4,-35.63548412,0.0906497049999988,82,99.755402740936,Li2Fe1F4,3.3952,,2.4256808525118037,,,,,,,,,,,-35.63548412,-5.090783445714286,-2.829387723809524,True,4.0000484,3,-4,4.0000484
mp-756967,Li2CrO4,-85.98284612,0.020319052380952662,31,180.95509602095262,Li4Cr2O8,3.0674,,2.383615365295378,,,,,,,,,,,-85.98284612,-6.141631865714286,-2.06795511952381,True,0.0,3,mm2,0.0
mp-10223,Na2PdS2,-40.53325345,0.0,36,205.8889288302528,Na4Pd2S4,1.1750000000000003,,3.4927158045315823,,,,,,,,,,,-40.53325345,-4.053325344999999,-1.0349589188706894,True,0.000813,3,mm2,0.0004065
mp-1029718,CsC2N3,-134.69958251,0.008013496388890928,152,487.49956972748356,Cs3C6N9,4.0731,,2.0329813993207093,,,,,,,,,,,-134.69958251,-7.483310139444445,-0.2707353815996167,True,0.0390844,3,32,0.013028133333333332
mp-1100415,ZrSbRh,-23.01940789,0.0,216,63.71834685142215,Zr1Sb1Rh1,1.1825999999999999,,8.232273456526958,,,,,,,,,,,-23.01940789,-7.673135963333333,-1.0567993833333336,True,0.000313,3,-43m,0.000313
mp-17698,K6CdTe4,-61.65289615,0.0,186,918.7648070403139,K12Cd2Te8,1.6614,,3.099264388936529,,,,,,,,,,,-61.65289615,-2.8024043704545454,-1.1232691739090905,True,0.0017193,3,6mm,0.00085965
mp-23827,Sr7(H6Cl)2,-73.69699133,0.0,174,342.2735820046794,Sr7H12Cl2,3.8998999999999997,,3.3782972450103994,,,,,,,,,,,-73.69699133,-3.50938053952381,-0.9922262522222227,True,0.001746,3,-6,0.001746
mp-27193,RbIO3,-22.15006254,0.0,160,99.07161131798573,Rb1I1O3,3.1942000000000004,,4.364068893926552,,,,,,,,,,,-22.15006254,-4.430012508,-1.3725265675000002,True,0.0004183,3,3m,0.0004183
mp-27367,SeOF2,-71.01177635,0.0,29,287.22611649838984,Se4O4F8,4.0951,,3.074636492888286,,0.24,,0.24,0.55,16.0,5.0,5.0,5.0,5.0,-71.01177635,-4.438236021875,-1.774278417460938,True,0.0001267,3,mm2,3.1675e-05
mp-30311,Zn3(PS4)2,-107.28902893,0.006421739332812315,118,575.1076920690618,Zn6P4S16,2.4313999999999996,,2.9722098182768106,,,,,,,,,,,-107.28902893,-4.126501112692308,-0.76700612974359,True,0.0031615,3,-42m,0.00158075
mp-37829,La5TlSe8,-81.08207821,0.0,82,385.8193282911297,La5Tl1Se8,1.4405000000000001,,6.587553766564682,,,,,,,,,,,-81.08207821,-5.7915770150000006,-2.132007694077381,True,0.0021452,3,-4,0.0021452
mp-562987,VCuO3,-33.18599359,0.08128382900000375,1,80.04269880900075,V1Cu1O3,0.8579000000000001,,3.3708740038573914,,,,,,,,,,,-33.18599359,-6.6371987180000005,-1.7839995670000015,True,0.0011222,3,1,0.0011222
mp-685935,CdGeO3,-54.34745601,0.09670249062500069,36,154.93044510132876,Cd2Ge2O6,1.7245,,4.995626273283812,,-0.15,,-0.15,-4.67,10.0,256.0,136.0,16.0,136.0,-54.34745601,-5.434745601,-1.7689854750000003,True,0.0004816,3,mm2,0.0002408
mp-753156,La2Th2O7,-99.47365968,0.05729587147727244,115,182.6119335822973,La2Th2O7,2.9436999999999998,,7.7645848193767355,,0.3,,0.3,0.52,11.0,55.0,57.0,60.0,57.0,-99.47365968,-9.043059970909091,-4.086109266818181,True,3.32e-05,3,-42m,3.32e-05
mp-759495,Cr(PO3)3,-383.36083275,0.03575143019231675,19,620.2786890869683,Cr4P12O36,3.0964,,3.0937683206119453,,,,,,,,,,,-383.36083275,-7.372323706730769,-2.584431088653847,True,12.0034908,3,222,3.0008727
mp-774191,Fe3OF7,-59.19473528,0.12064433287878895,160,152.8699812058371,Fe3O1F7,2.5265,,3.438210511543198,,,,,,,,,,,-59.19473528,-5.381339570909091,-2.376854195681818,True,14.9999695,3,3m,14.9999695
mp-775776,Li2VF4,-154.17875028,0.01694526428571219,91,319.5845644364752,Li8V4F16,2.7543,,2.9267035153908183,,,,,,,,,,,-154.17875028,-5.506383938571429,-3.0778599852380957,True,11.999644,3,422,2.999911
mp-8537,S(OF)2,-101.82398165,0.0,92,351.85641023442014,S4O8F8,5.903700000000001,,1.9266452923245008,,0.24,,0.24,5680.76,20.0,0.0,1.0,2.0,1.0,-101.82398165,-5.091199082499999,-2.080333120124999,True,0.0005664,3,422,0.0001416
mp-1091384,NbTl3S4,-38.93348249,0.0,217,239.0939594802359,Nb1Tl3S4,2.6754,,5.794436546419342,,,,,,,,,,,-38.93348249,-4.86668531125,-0.9013060678125004,True,0.0002852,3,-43m,0.0002852
mp-27255,Ga2TeS2,-40.62399558,0.0,109,269.32537257619896,Ga4Te2S4,1.2006999999999999,,4.083764412242536,,0.21,,0.21,0.15,10.0,18.0,18.0,18.0,18.0,-40.62399558,-4.062399558,-0.85352101625,True,0.0002379,3,4mm,0.00011895
mp-35031,Pr5CuSe8,-78.82641422,0.0685273966071378,82,358.69731972427985,Pr5Cu1Se8,0.9539,,6.480012794468938,,,,,,,,,,,-78.82641422,-5.630458158571429,-1.9022442859821425,True,0.0017212,3,-4,0.0017212
mp-550314,Rb4CO4,-43.71906755,0.2648586083333342,146,195.09255581151854,Rb4C1O4,1.7389999999999999,,3.5568001659256825,,,,,,,,,,,-43.71906755,-4.857674172222222,-1.5029229488888882,True,0.0,3,3,0.0
mp-554002,Al(HO)3,-81.95194641,0.022830811785715888,1,108.5317857931121,Al2H6O6,5.2323,,2.3869128374250486,,,,,,,,,,,-81.95194641,-5.853710457857143,-2.038476603571429,True,3.31e-05,3,1,1.655e-05
mp-5830,Na3AsS3,-107.93171922,0.0,198,643.6610939132021,Na12As4S12,2.5478000000000005,,2.4775275875985026,,,,,,,,,,,-107.93171922,-3.854704257857143,-1.0651265598614539,True,0.0004887,3,23,0.000122175
mp-625671,Mn(HO)2,-30.51872959,0.01719039550000101,1,48.88035335696086,Mn1H2O2,1.5352,,3.0218577567216323,,,,,,,,,,,-30.51872959,-6.1037459179999995,-1.5434680395862075,True,5.0000104,3,1,5.0000104
mp-755390,NbFeO4,-96.21455222,0.03586337000003326,119,154.55157886579434,Nb2Fe2O8,1.0960999999999999,,4.571651681100881,,,,,,,,,,,-96.21455222,-8.017879351666666,-2.4580197666666663,True,0.0,3,222,0.0
mp-761219,Na8TiO6,-294.63340146,0.059065204333332844,33,886.5829069177083,Na32Ti4O24,2.0926,,2.45569397686079,,,,,,,,,,,-294.63340146,-4.910556691,-1.974459331383142,True,0.0,3,mm2,0.0
mp-1029378,Mg2SbN3,-69.20204289,0.0,36,167.02540202518782,Mg4Sb2N6,1.3582999999999998,,4.223094860216476,,0.28,,0.28,0.02,12.0,59.0,59.0,59.0,59.0,-69.20204289,-5.7668369075,-0.5574958883333329,True,0.0001299,3,mm2,6.495e-05
mp-1029679,BaGe7N10,-240.88829463,0.0,7,516.4872444197325,Ba2Ge14N20,2.6487000000000003,,5.053268953007086,,,,,,,,,,,-240.88829463,-6.6913415175,-0.356057347222222,True,0.0026349,3,m,0.00131745
mp-1194266,K3SbS3,-106.95830947,0.0,198,885.4168683445102,K12Sb4S12,2.7125000000000004,,2.514953468481409,,,,,,,,,,,-106.95830947,-3.8199396239285717,-1.1970042408392858,True,0.0012675,3,23,0.000316875
mp-27897,Ba(NO2)2,-183.89797394,0.07276033785713842,19,457.35700515869416,Ba4N8O16,2.3918999999999997,,3.330655957253978,,0.31,,0.31,0.26,28.0,12.0,12.0,13.0,12.0,-183.89797394,-6.567784783571429,-1.476955540714286,True,0.0013123,3,222,0.000328075
mp-34459,Ba(NdS2)2,-84.51279506,0.052321667857142984,122,348.50884765416424,Ba2Nd4S8,1.9350999999999998,,5.27996088112591,,,,,,,,,,,-84.51279506,-6.036628218571429,-2.3239058303571434,True,0.0012568,3,-42m,0.0006284
mp-3491,NbSbO4,-185.65179111,0.0,33,344.4616695209193,Nb4Sb4O16,2.4528,,5.373398159369241,,,,,,,,,,,-185.65179111,-7.73549129625,-2.5231329129166666,True,7.8e-06,3,mm2,1.95e-06
mp-36209,TmCuSe2,-20.35765537,0.011064743750000439,156,90.75406123770064,Tm1Cu1Se2,1.1915999999999998,,7.143204298217571,,0.31,,0.31,0.61,4.0,27.0,29.0,30.0,29.0,-20.35765537,-5.0894138425,-1.4336975803385412,True,2.36e-05,3,3m,2.36e-05
mp-570256,Ag2HgI4,-14.15063662,0.001642722857142953,111,280.2667090670396,Ag2Hg1I4,1.5935000000000001,,5.474234087269418,,0.32,,0.32,1.14,7.0,5.0,6.0,6.0,6.0,-14.15063662,-2.021519517142857,-0.5145419697619048,True,0.0007451,3,-42m,0.0007451
mp-625927,H5NO,-138.21507298,0.028537538750000202,19,246.85963134140184,H20N4O4,4.5466,,0.9429637353669686,,,,,,,,,,,-138.21507298,-4.936252606428572,-0.7648117271428576,True,0.0054936,3,222,0.0013734
mp-752895,Li3CuF4,-73.07768454,0.1000157624999991,31,182.90369644860414,Li6Cu2F8,0.9647999999999999,,2.911787881239197,,,,,,,,,,,-73.07768454,-4.56735528375,-2.6143688912500003,True,0.0001326,3,mm2,6.63e-05
mp-762225,BaCO3,-74.56110547,0.013236833999999753,4,164.9460009684019,Ba2C2O6,4.474,,3.973227229139603,,0.32,,0.32,1.72,10.0,17.0,20.0,23.0,20.0,-74.56110547,-7.456110547,-2.6703836379999997,True,0.0001414,3,2,7.07e-05
mp-779165,Li2MnF5,-168.20715209,0.0616620946875015,33,384.54509773911064,Li8Mn4F20,1.4327,,2.8294868765203502,,,,,,,,,,,-168.20715209,-5.2564735028125,-2.9365665199497126,True,15.9991404,3,mm2,3.9997851
mp-1021494,Cd5(S2Cl)2,-32.66039223,0.046875830909090865,8,302.3720982749198,Cd5S4Cl2,1.3708,,4.180402940707324,,,,,,,,,,,-32.66039223,-2.969126566363636,-1.0039155129545454,True,0.0054993,3,m,0.0054993
mp-21459,InAgS2,-62.20479406,0.00274372249999999,33,406.6672986837625,In4Ag4S8,0.5106999999999999,,4.684610801756364,,,,,,,,,,,-62.20479406,-3.88779962875,-0.6750147619791664,True,0.0001321,3,mm2,3.3025e-05
mp-23736,LiMgH3,-29.96139746,0.008775891000000868,161,94.4916394341182,Li2Mg2H6,4.043,,1.2044742848392733,,0.18,,0.18,0.05,10.0,32.0,32.0,33.0,32.0,-29.96139746,-2.996139746,-0.3660635356666667,True,0.0002082,3,3m,0.0001041
mp-38327,Ca(TbS2)2,-84.65349406,0.022973297500001877,122,296.5049782544344,Ca2Tb4S8,2.3188000000000004,,5.445678078272827,,,,,,,,,,,-84.65349406,-6.046678147142857,-2.359802211785714,True,0.0007325,3,-42m,0.00036625
mp-540998,FeTeBr7,-53.89253303,0.0,1,680.7780961308894,Fe2Te2Br14,1.0711,,3.6235113647914488,,,,,,,,,,,-53.89253303,-2.994029612777778,-0.8458252097222222,True,10.0005827,3,1,5.00029135
mp-550320,Li4CO4,-52.39949599,0.13136947555555523,5,81.77762181146235,Li4C1O4,4.9148000000000005,,2.107152963902678,,,,,,,,,,,-52.39949599,-5.822166221111111,-2.054797755925926,True,0.0003918,3,2,0.0003918
mp-626835,H8PtO6,-152.00577697,0.062345783333340066,1,233.21425845273535,H16Pt2O12,1.9377,,4.259946788772672,,,,,,,,,,,-152.00577697,-5.066859232333333,-1.1482937590000002,True,9.92e-05,3,1,4.96e-05
mp-754117,YHO2,-60.42435395,0.018924173749986117,31,94.2686231588824,Y2H2O4,4.8492999999999995,,4.294973483683763,,,,,,,,,,,-60.42435395,-7.55304424375,-2.957764451666666,True,0.0001216,3,mm2,6.08e-05
mp-769218,Ni(PS3)2,-42.5588688,0.09330738953701978,5,197.25262651793577,Ni1P2S6,0.3245,,2.6351997817815174,,0.24,,0.24,94.43,9.0,1.0,7.0,14.0,7.0,-42.5588688,-4.7287631999999995,-0.46126976726851865,True,7.35e-05,3,2,7.35e-05
mp-9808,Rb3NbO8,-69.05827206,0.0,121,214.35858339724157,Rb3Nb1O8,2.664,,3.6974659629278497,,0.3,,0.3,0.82,12.0,12.0,12.0,13.0,12.0,-69.05827206,-5.754856005,-1.6793063968749997,True,0.0005951,3,-42m,0.0005951
mp-985584,Na3PS4,-32.89072449,0.005778930000000848,217,173.2517023537265,Na3P1S4,2.5533,,2.1872230254551233,,0.39,,0.39,7.33,8.0,3.0,5.0,8.0,5.0,-32.89072449,-4.11134056125,-1.1220058294360626,True,0.0002628,3,-43m,0.0002628
mp-1208807,Sr3SbI3,-97.80516168,0.0,214,1226.8831721871397,Sr12Sb4I12,1.8384999999999998,,4.143397040856459,,,,,,,,,,,-97.80516168,-3.4930414885714285,-1.7158244249999999,True,0.0040722,3,432,0.00101805
mp-1213976,CaGaH5,-46.4678931,0.0,4,193.23742523496875,Ca2Ga2H10,4.1832,,1.97371154737557,,,,,,,,,,,-46.4678931,-3.319135221428571,-0.3045172032142856,True,0.0027544,3,2,0.0013772
mp-12902,ErAgTe2,-34.57128545,0.0,113,236.16325240967473,Er2Ag2Te4,1.3114,,7.457798998744779,,,,,,,,,,,-34.57128545,-4.32141068125,-1.1106915129166666,True,0.0027266,3,-42m,0.0013633
mp-16313,TbSbPt,-18.4814823,0.0,216,72.98542899408004,Tb1Sb1Pt1,0.0968,,10.824538586050778,,,,,,,,,,,-18.4814823,-6.1604941,-1.2797357499999997,True,0.0012368,3,-43m,0.0012368
mp-19440,LiVO3,-136.84673583,0.0,15,293.78309915898933,Li4V4O12,2.826,,2.3938618559375326,,,,,,,,,,,-136.84673583,-6.8423367915,-2.4271944011666675,True,0.0,3,2/m,0.0
mp-23353,Cu2HgI4,-16.20144267,0.0,121,242.3391578960871,Cu2Hg1I4,0.8462000000000001,,5.723582169337429,,0.24,,0.24,0.91,7.0,8.0,8.0,9.0,8.0,-16.20144267,-2.31449181,-0.4456140721428566,True,0.0020245,3,-42m,0.0020245
mp-26232,NiP2O7,-63.52297219,0.17977187875000045,5,124.00949129246894,Ni1P2O7,0.0015000000000000568,,3.115103243321682,,,,,,,,,,,-63.52297219,-6.3522972189999996,-1.9630503461666664,True,1.7167259,3,2,1.7167259
mp-3486,KSnSb,-20.50356804,0.0,186,227.72496399499815,K2Sn2Sb2,0.2804000000000002,,4.077147061866659,,0.35,,0.35,1.43,6.0,8.0,10.0,11.0,10.0,-20.50356804,-3.41726134,-0.39827065933333355,True,0.0056784,3,6mm,0.0028392
mp-4876,Tl3SbSe3,-96.97151496,0.0,198,914.5609930460228,Tl12Sb4Se12,1.1112000000000002,,7.057791030875959,,0.31,,0.31,0.63,28.0,6.0,6.0,7.0,6.0,-96.97151496,-3.463268391428571,-0.564887661004464,True,0.0040366,3,23,0.00100915
mp-541629,BaGaF5,-147.40773495,0.0,19,416.09397955723017,Ba4Ga4F20,5.7638,,4.821531595879655,,,,,,,,,,,-147.40773495,-5.264561962499999,-3.5224960067857145,True,0.0009981,3,222,0.000249525
mp-550759,RbClO4,-26.28799372,0.025213406666665605,216,117.58833562512088,Rb1Cl1O4,5.2286,,2.6113493800278436,,,,,,,,,,,-26.28799372,-4.381332286666667,-1.0691798279166669,True,0.0004328,3,-43m,0.0004328
mp-626066,H7NO6,-292.54686553,0.04610866892857679,19,523.0351534962974,H28N4O24,3.0810000000000004,,1.4865579104981061,,,,,,,,,,,-292.54686553,-5.224051170178571,-1.1060980794642856,True,0.0012875,3,222,0.000321875
mp-775758,Li2FeF5,-159.86700582,0.0915761577777765,19,408.4614986981323,Li8Fe4F20,3.7168,,2.6785619888454,,,,,,,,,,,-159.86700582,-4.995843931875,-2.835937804270834,True,20.0003469,3,222,5.000086725
mp-850194,TiNiO3,-73.66267864,0.013952144999999305,161,104.07081870017753,Ti2Ni2O6,2.5915999999999997,,4.932229737106217,,,,,,,,,,,-73.66267864,-7.366267863999999,-2.582765521666667,True,0.0,3,3m,0.0
mp-1029442,Mg2TaN3,-92.90728896,0.0,36,161.98742956411965,Mg4Ta2N6,2.9433,,5.567911616744399,,0.31,,0.31,0.53,12.0,51.0,53.0,56.0,53.0,-92.90728896,-7.7422740800000005,-1.2448036624999996,True,3.85e-05,3,mm2,1.925e-05
mp-11654,BAsO4,-122.68496125,0.04683756777777148,152,195.94884237347705,B3As3O12,3.8757,,3.8065983478882552,,,,,,,,,,,-122.68496125,-6.815831180555556,-2.0854388145833322,True,0.0006199,3,32,0.00020663333333333336
mp-15777,Zn(GaTe2)2,-22.5783392,0.0,82,221.7443169893918,Zn1Ga2Te4,1.4483000000000001,,5.356208836404148,,0.23,,0.23,0.62,7.0,18.0,19.0,20.0,19.0,-22.5783392,-3.2254770285714285,-0.6253142607142854,True,0.0003463,3,-4,0.0003463
mp-22736,InCuS2,-34.07639665,0.0,122,173.91282059262562,In2Cu2S4,0.30520000000000014,,4.630719679480314,,0.32,,0.32,1.01,8.0,23.0,25.0,28.0,25.0,-34.07639665,-4.25954958125,-0.7301020478125002,True,0.0003578,3,-42m,0.0001789
mp-4412,La4Se3O4,-81.67601872,0.0,38,234.50852825499126,La4Se3O4,1.3342,,6.064815031017169,,,,,,,,,,,-81.67601872,-7.425092610909091,-3.2560374406392047,True,0.0004967,3,mm2,0.0004967
mp-755080,Mn6O7F5,-122.2215888,0.057792989097224634,1,203.1186840146206,Mn6O7F5,0.055199999999999916,,4.386952283054598,,,,,,,,,,,-122.2215888,-6.790088266666667,-2.2324097319492346,True,23.0010366,3,1,23.0010366
mp-756084,BaNa4O3,-67.6443143,0.056018596250001274,9,298.31367379714715,Ba2Na8O6,1.583,,3.086961243518458,,,,,,,,,,,-67.6443143,-4.22776964375,-1.7287752664008624,True,0.0009999,3,m,0.00049995
mp-760396,TaAlO4,-105.45298232,0.055538626666631785,109,127.51754340740122,Ta2Al2O8,2.5896,,7.082091225781199,,0.27,,0.27,0.74,12.0,109.0,116.0,124.0,116.0,-105.45298232,-8.787748526666666,-3.3465489466666667,True,0.0,3,4mm,0.0
mp-768440,Li3VS4,-317.58445524,0.06649985062500008,114,1191.837956387953,Li24V8S32,1.3338999999999999,,2.229487622856103,,,,,,,,,,,-317.58445524,-4.962257113125,-1.2941978459375,True,5.52e-05,3,-42m,6.9e-06
mp-8007,LiUO3,-85.45152079,0.0,161,130.55895666747116,Li2U2O6,0.4852999999999996,,7.452341904998909,,,,,,,,,,,-85.45152079,-8.545152079000001,-3.348508900666667,True,2.0056863,3,3m,1.00284315
mp-9911,K3SbS4,-31.03349264,0.00782298874999654,217,243.81183079728083,K3Sb1S4,2.4089,,2.501686399711309,,,,,,,,,,,-31.03349264,-3.87918658,-1.1299368864375001,True,0.0011419,3,-43m,0.0011419
mp-1025549,Tl3VSe4,-34.55515584,0.0,217,248.05816338968637,Tl3V1Se4,1.6979,,6.559809804492353,,0.37,,0.37,0.75,8.0,39.0,42.0,45.0,42.0,-34.55515584,-4.31939448,-0.7859593024218743,True,0.0007119,3,-43m,0.0007119
mp-1029334,Zn2SbN3,-61.50786832,0.020381096354167738,36,160.91440427747764,Zn4Sb2N6,0.19010000000000016,,6.080147469614728,,0.29,,0.29,0.14,12.0,63.0,64.0,65.0,64.0,-61.50786832,-5.125655693333333,-0.029826820833333063,True,9.81e-05,3,mm2,4.905e-05
mp-1106183,LiAlS2,-76.18887367,0.0,33,324.9808528915468,Li4Al4S8,4.1061000000000005,,2.004057401854885,,,,,,,,,,,-76.18887367,-4.761804604375,-1.531454996770834,True,0.0001073,3,mm2,2.6825e-05
mp-13334,ZnSnO3,-55.49864889,0.0414221699999997,161,117.57007878380284,Zn2Sn2O6,1.0809999999999995,,6.556764826849906,,0.31,,0.31,0.07,10.0,72.0,72.0,73.0,72.0,-55.49864889,-5.549864889,-1.9394251929999995,True,0.0003536,3,3m,0.0001768
mp-16327,DySbPt,-18.4610892,0.0,216,72.37520757094629,Dy1Sb1Pt1,0.04929999999999968,,10.99781907444004,,0.29,,0.29,0.0,3.0,47.0,48.0,48.0,48.0,-18.4610892,-6.1536964,-1.282131136666667,True,0.0014774,3,-43m,0.0014774
mp-38728,Sr(ErS2)2,-83.24646722,0.09352975571428601,122,305.7742462495704,Sr2Er4S8,2.2745999999999995,,5.977987959342672,,,,,,,,,,,-83.24646722,-5.94617623,-2.323500438452381,True,0.0009969,3,-42m,0.00049845
mp-554868,Al(MoS2)4,-91.03499529,0.0252779662820517,160,236.71329234832518,Al1Mo4S8,0.1277000000000008,,4.680826503204873,,,,,,,,,,,-91.03499529,-7.0026919453846155,-1.141480646538461,True,1.0028018,3,3m,1.0028018
mp-568598,Cu2HgI4,-16.18875628,0.0018123414285713402,111,243.75135411448758,Cu2Hg1I4,0.3982999999999999,,5.6904220618803585,,0.29,,0.29,0.92,7.0,8.0,9.0,10.0,9.0,-16.18875628,-2.3126794685714285,-0.4438017307142853,True,0.0026049,3,-42m,0.0026049
mp-626727,SrH4O3,-84.8487576,0.005583990937497951,4,157.01263883305532,Sr2H8O6,4.3530999999999995,,2.953828633829794,,,,,,,,,,,-84.8487576,-5.30304735,-1.7976372689583333,True,5.55e-05,3,2,2.775e-05
mp-753401,Sc2TiO5,-144.64029423,0.0,36,205.49607317297048,Sc4Ti2O10,3.1315999999999997,,3.519534538342424,,,,,,,,,,,-144.64029423,-9.040018389375,-3.806863982916667,True,0.0008237,3,mm2,0.00041185
mp-8415,K2HfF6,-53.93227752,0.0604356483333337,189,128.8797240155019,K2Hf1F6,6.8422,,4.775954295172155,,0.3,,0.3,0.79,9.0,22.0,24.0,26.0,24.0,-53.93227752,-5.99247528,-3.6730463301111107,True,7.7e-06,3,-6m2,7.7e-06
mp-998298,CsSnF3,-23.036502,0.02647562950000104,1,117.74292902370954,Cs1Sn1F3,3.3417,,4.3523637813258915,,,,,,,,,,,-23.036502,-4.6073004,-2.7566181740862064,True,3.48e-05,3,1,3.48e-05
mp-10616,BaLiAs,-11.3271629,0.0,187,83.02657873291889,Ba1Li1As1,0.5928,,4.383811778674641,,0.23,,0.23,0.4,3.0,22.0,23.0,24.0,23.0,-11.3271629,-3.7757209666666665,-0.9467169327777777,True,0.0,3,-6m2,0.0
mp-1228810,AsIrSe,-74.16676354,0.0,198,218.2060237701744,As4Ir4Se4,1.4914000000000005,,10.535185716062182,,,,,,,,,,,-74.16676354,-6.180563628333334,-0.6734101941145845,True,0.0,3,23,0.0
mp-1228823,AsIrS,-77.46144995,0.0,198,200.28952124014404,As4Ir4S4,1.8645999999999994,,9.922421574350006,,,,,,,,,,,-77.46144995,-6.455120829166667,-0.7447879318750003,True,0.0003036,3,23,7.59e-05
mp-12459,Ag3PS4,-63.78703245,0.0,31,355.152456222366,Ag6P2S8,0.9998,,4.515086120942675,,,,,,,,,,,-63.78703245,-3.986689528125,-0.4310932801041667,True,0.0004633,3,mm2,0.00023165
mp-14708,Tm2Ge2O7,-327.90196113,0.0,92,572.254838963134,Tm8Ge8O28,3.7188000000000003,,6.9078330861251205,,,,,,,,,,,-327.90196113,-7.452317298409091,-3.0864578809848484,True,4.36e-05,3,422,1.09e-05
mp-19886,ThSnPt,-20.71111184,0.0,216,79.31117724744797,Th1Sn1Pt1,0.8811999999999998,,11.428092368429947,,0.33,,0.33,0.2,3.0,42.0,43.0,43.0,43.0,-20.71111184,-6.903703946666667,-1.072258008333333,True,2.3e-06,3,-43m,2.3e-06
mp-23535,K2ZnBr4,-39.99502959,0.0,4,500.288442120266,K4Zn2Br8,3.6769999999999996,,3.0750163247147273,,,,,,,,,,,-39.99502959,-2.856787827857143,-1.7293202458571428,True,0.000179,3,2,8.95e-05
mp-28520,Rb2SnTe5,-51.95087042,0.0,140,625.9442492489975,Rb4Sn2Te10,0.5919000000000003,,4.9218177516855395,,,,,,,,,,,-51.95087042,-3.24692940125,-0.7997863199999999,True,0.0003278,3,4/mmm,0.0001639
mp-3159,Al2CdSe4,-28.07522655,0.0,82,188.0901995675697,Al2Cd1Se4,2.0058,,4.257187857187697,,0.26,,0.26,0.89,7.0,18.0,19.0,21.0,19.0,-28.07522655,-4.01074665,-1.0807913170535717,True,0.0001379,3,-4,0.0001379
mp-37657,Ca3SiO5,-126.87182547,0.028829007500001502,186,253.05740699662726,Ca6Si2O10,2.9302,,2.9963830918763183,,0.3,,0.3,0.46,18.0,43.0,45.0,47.0,45.0,-126.87182547,-7.048434748333333,-3.4098882277777784,True,6.19e-05,3,6mm,3.095e-05
mp-3998,LaTaO4,-112.13636242,0.009266454583332973,36,168.76987666074115,La2Ta2O8,3.4177000000000004,,7.553474717621732,,0.27,,0.27,1.1,12.0,59.0,64.0,69.0,64.0,-112.13636242,-9.344696868333333,-3.7050920758333326,True,3.39e-05,3,mm2,1.695e-05
mp-4514,NaNbO3,-76.75995884,0.010864712000000054,161,125.9004122361071,Na2Nb2O6,2.7872000000000003,,4.323305459302929,,0.31,,0.31,1.18,10.0,41.0,46.0,51.0,46.0,-76.75995884,-7.675995884,-2.8346532143103444,True,0.0001325,3,3m,6.625e-05
mp-552185,AgNO3,-54.73483233,0.0,161,136.22781224763224,Ag2N2O6,1.8677,,4.141311737454717,,0.38,,0.38,0.61,10.0,8.0,9.0,9.0,9.0,-54.73483233,-5.4734832330000005,-0.6830964443333336,True,0.000654,3,3m,0.000327
mp-5546,Cu8GeS6,-129.46068201,0.044197864958333,31,481.4074388613533,Cu16Ge2S12,1.2398999999999996,,5.3354289500299,,,,,,,,,,,-129.46068201,-4.315356067,-0.367530705916667,True,0.0031645,3,mm2,0.00158225
mp-568032,Cd(InSe2)2,-24.38481581,0.004210552857143224,111,212.49312087756496,Cd1In2Se4,1.6825,,5.141093793514963,,,,,,,,,,,-24.38481581,-3.4835451157142856,-0.8375589541964281,True,0.0006251,3,-42m,0.0006251
mp-568116,Lu2(CN2)3,-95.44873644,0.045184600454543755,155,168.40603155045514,Lu2C3N6,3.7614,,4.634417280145274,,,,,,,,,,,-95.44873644,-8.677157858181818,-0.9885021590909094,True,1.99e-05,3,32,1.99e-05
mp-5986,BaTiO3,-40.04249803,0.00320737600000065,99,67.36003732221586,Ba1Ti1O3,1.8297999999999996,,5.748582891575844,,0.23,,0.23,2.18,5.0,59.0,69.0,78.0,69.0,-40.04249803,-8.008499605999999,-3.4890304336666658,True,8e-07,3,4mm,8e-07
